Fecha,Hora,Latitud,Longitud,Genero,Edad,Arma,Barrio,Id Barrio,Id Comuna,Categoria
2017-01-16,14:00:00,6.26463302,-75.56027915,Mujer,23,No,San Pedro,#0408,4,"Dinero, joyas, piedras preciosas y título valor"
2017-01-16,21:00:00,6.24107667,-75.5555467,Mujer,17,Objeto contundente,Buenos Aires,#0907,9,Tecnología
2017-01-17,20:00:00,6.22137515,-75.59212131,Hombre,57,No,Parque Juan Pablo II,#Inst_19,15,Tecnología
2017-01-17,20:00:00,6.22137515,-75.59212131,Hombre,57,No,Parque Juan Pablo II,#Inst_19,15,Tecnología
2017-01-17,11:00:00,6.2580179,-75.56282083,Mujer,21,No,Prado,#1001,10,Tecnología
2017-01-17,11:00:00,6.29420026,-75.59392478,Hombre,54,No,Aures No.2,#0712,7,Documentos
2017-01-17,15:30:00,6.29954298,-75.56923237,Hombre,27,Arma cortopunzante,Girardot,#0509,5,Tecnología
2017-01-17,18:30:00,6.24669991,-75.56688812,Hombre,27,Arma cortopunzante,Barrio Colón,#1013,10,Tecnología
2017-01-17,21:00:00,6.25619949,-75.58004301,Mujer,26,Arma cortopunzante,Carlos E. Restrepo,#1101,11,"Dinero, joyas, piedras preciosas y título valor"
2017-01-17,16:00:00,6.29505072,-75.54084119,Mujer,29,No,Santo Domingo Savio No.2,#0102,1,Otros elementos
2017-01-17,12:00:00,6.24817169,-75.5585679,Mujer,23,Arma de fuego,Boston,#1016,10,Tecnología
2017-01-17,09:30:00,6.20884798,-75.56610491,Hombre,34,No,El Poblado,#1418,14,Tecnología
2017-01-17,20:00:00,6.22137515,-75.59212131,Hombre,57,No,Parque Juan Pablo II,#Inst_19,15,Elementos escolares
2017-01-17,18:00:00,6.25146187,-75.57212379,Mujer,40,No,San Benito,#1006,10,Prendas de vestir y accesorios
2017-01-17,17:15:00,6.23702362,-75.55125814,Hombre,56,Arma cortopunzante,Miraflores,#0908,9,"Dinero, joyas, piedras preciosas y título valor"
2017-01-17,09:30:00,6.20884798,-75.56610491,Hombre,34,No,El Poblado,#1418,14,Prendas de vestir y accesorios
2017-01-17,14:00:00,6.19740544,-75.55927763,Mujer,40,No,Los Naranjos,#1410,14,"Dinero, joyas, piedras preciosas y título valor"
2017-01-17,14:00:00,6.19740544,-75.55927763,Mujer,40,No,Los Naranjos,#1410,14,Prendas de vestir y accesorios
2017-01-17,20:23:00,6.2419779,-75.57173168,Mujer,23,No,Calle Nueva,#1011,10,Tecnología
2017-01-17,17:00:00,6.24969098,-75.57086502,Hombre,49,Arma cortopunzante,San Benito,#1006,10,Prendas de vestir y accesorios
2017-01-17,09:30:00,6.20884798,-75.56610491,Hombre,34,No,El Poblado,#1418,14,Tecnología
2017-01-17,19:00:00,6.24689252,-75.5741623,Hombre,-1,Arma cortopunzante,Guayaquil,#1007,10,Tecnología
2017-01-17,19:35:00,6.21581553,-75.60566847,Mujer,-1,Arma de fuego,Área de expansión Belén,#AE6,70,"Dinero, joyas, piedras preciosas y título valor"
2017-01-17,15:45:00,6.24944617,-75.55932965,Hombre,51,Arma cortopunzante,Boston,#1016,10,Tecnología
2017-01-17,21:55:00,6.30795418,-75.57002362,Mujer,27,Arma de fuego,Tejelo,#0504,5,Tecnología
2017-01-17,09:30:00,6.20884798,-75.56610491,Hombre,34,No,El Poblado,#1418,14,Documentos
2017-01-17,19:35:00,6.21587143,-75.60556021,Hombre,48,No,Área de expansión Belén,#AE6,70,Tecnología
2017-01-17,22:30:00,6.24456154,-75.56793162,Mujer,24,No,Barrio Colón,#1013,10,Documentos
2017-01-17,20:00:00,6.22137515,-75.59212131,Hombre,57,No,Parque Juan Pablo II,#Inst_19,15,Tecnología
2017-01-17,20:00:00,6.22137515,-75.59212131,Hombre,57,No,Parque Juan Pablo II,#Inst_19,15,Tecnología
2017-01-17,11:30:00,6.24464687,-75.56967225,Mujer,29,Arma de fuego,Barrio Colón,#1013,10,"Dinero, joyas, piedras preciosas y título valor"
2017-01-17,10:00:00,6.18629275,-75.65708346,Mujer,29,No,Área Urbana Cgto. San Antonio de Prado,#AUC2,80,Tecnología
2017-01-17,20:00:00,6.22137515,-75.59212131,Hombre,57,No,Parque Juan Pablo II,#Inst_19,15,Accesorios del hogar
2017-01-17,20:00:00,6.22137515,-75.59212131,Hombre,57,No,Parque Juan Pablo II,#Inst_19,15,"Dinero, joyas, piedras preciosas y título valor"
2017-01-17,11:00:00,6.29420026,-75.59392478,Hombre,54,No,Aures No.2,#0712,7,Documentos
2017-01-17,20:00:00,6.22137515,-75.59212131,Hombre,57,No,Parque Juan Pablo II,#Inst_19,15,Prendas de vestir y accesorios
2017-01-17,19:35:00,6.21587143,-75.60556021,Hombre,48,No,Área de expansión Belén,#AE6,70,Tecnología
2017-01-17,18:30:00,6.26597678,-75.61392333,Mujer,41,Objeto contundente,Juan XXIIIi la Quiebra,#1307,13,Tecnología
2017-01-17,15:45:00,6.24944617,-75.55932965,Hombre,51,Arma cortopunzante,Boston,#1016,10,"Dinero, joyas, piedras preciosas y título valor"
2017-01-17,23:00:00,6.20922971,-75.56816217,Hombre,25,No,El Poblado,#1418,14,Tecnología
2017-01-17,13:00:00,6.22669707,-75.57104554,Mujer,37,Arma de fuego,Barrio Colombia,#1401,14,Tecnología
2017-01-17,19:00:00,6.24689252,-75.5741623,Hombre,-1,Arma cortopunzante,Guayaquil,#1007,10,"Dinero, joyas, piedras preciosas y título valor"
2017-01-17,20:50:00,6.213503,-75.57708304,Hombre,26,Objeto contundente,Manila,#1419,14,Tecnología
2017-01-17,06:10:00,6.30020948,-75.55869129,Hombre,27,No,Héctor Abad Gómez,#0507,5,Tecnología
2017-01-17,00:00:00,6.24996408,-75.56780072,Hombre,38,Arma de fuego,La Candelaria,#1019,10,Tecnología
2017-01-17,11:00:00,6.25290165,-75.56298819,Mujer,32,No,Villa Nueva,#1018,10,Prendas de vestir y accesorios
2017-01-17,15:00:00,6.25019806,-75.56783225,Mujer,31,No,La Candelaria,#1019,10,Tecnología
2017-01-17,19:00:00,6.19392617,-75.58170464,Hombre,47,No,Santa María de los Ángeles,#1423,14,Tecnología
2017-01-17,15:00:00,6.27644945,-75.59706297,Hombre,22,No,Robledo,#0717,7,Prendas de vestir y accesorios
2017-01-17,13:00:00,6.22538845,-75.57913392,Hombre,32,No,Santa Fé,#1504,15,Tecnología
2017-01-17,17:30:00,6.24717451,-75.56966689,Hombre,20,No,Guayaquil,#1007,10,Tecnología
2017-01-17,08:00:00,6.2544485,-75.5687795,Hombre,36,Arma cortopunzante,Estación Villa,#1005,10,"Dinero, joyas, piedras preciosas y título valor"
2017-01-17,15:30:00,6.19738734,-75.59011068,Hombre,22,Arma de fuego,La Colina,#1511,15,Tecnología
2017-01-17,15:00:00,6.25017673,-75.56771424,Mujer,81,No,La Candelaria,#1019,10,Prendas de vestir y accesorios
2017-01-17,14:34:00,6.25495466,-75.61715271,Hombre,23,No,San Javier No.1,#1309,13,Tecnología
2017-01-18,15:40:00,6.25051536,-75.57254761,Mujer,20,No,San Benito,#1006,10,Prendas de vestir y accesorios
2017-01-18,19:00:00,6.24458821,-75.59471335,Hombre,59,Arma cortopunzante,Laureles,#1108,11,Tecnología
2017-01-18,02:00:00,6.29630109,-75.58611956,Hombre,25,Arma de fuego,Picacho,#0608,6,"Dinero, joyas, piedras preciosas y título valor"
2017-01-18,18:50:00,6.2160092,-75.58564836,Hombre,57,No,Campo Amor,#1507,15,Vehículos de 2 o 4 ruedas
2017-01-18,14:00:00,6.21141275,-75.56981893,Hombre,40,No,El Poblado,#1418,14,Tecnología
2017-01-18,14:00:00,6.25511463,-75.57879713,Mujer,26,Arma cortopunzante,Carlos E. Restrepo,#1101,11,Tecnología
2017-01-18,16:00:00,6.2333407,-75.58340456,Hombre,30,Arma de fuego,Fátima,#1601,16,"Dinero, joyas, piedras preciosas y título valor"
2017-01-18,13:30:00,6.30601068,-75.56913581,Hombre,70,No,Tejelo,#0504,5,Prendas de vestir y accesorios
2017-01-18,15:00:00,6.21305566,-75.5785289,Mujer,48,Arma cortopunzante,Campo Amor,#1507,15,Tecnología
2017-01-18,19:00:00,6.25455472,-75.57379749,Hombre,77,Arma cortopunzante,San Benito,#1006,10,Tecnología
2017-01-18,14:00:00,6.21101315,-75.60471799,Hombre,34,No,El Rincón,#1610,16,"Dinero, joyas, piedras preciosas y título valor"
2017-01-18,17:45:00,6.24501546,-75.589526,Hombre,37,No,Bolivariana,#1107,11,Vehículos de 2 o 4 ruedas
2017-01-18,19:30:00,6.25474158,-75.57832939,Mujer,26,No,Carlos E. Restrepo,#1101,11,Tecnología
2017-01-18,18:30:00,6.24068327,-75.55071547,Hombre,23,Arma de fuego,Alejandro Echavarría,#0905,9,Tecnología
2017-01-18,10:00:00,6.2392233,-75.55597659,Mujer,61,No,Buenos Aires,#0907,9,Tecnología
2017-01-18,16:00:00,6.2333407,-75.58340456,Hombre,30,Arma de fuego,Fátima,#1601,16,Tecnología
2017-01-18,17:45:00,6.24446556,-75.58791127,Hombre,23,Arma cortopunzante,San Joaquín,#1104,11,Vehículos de 2 o 4 ruedas
2017-01-18,12:00:00,6.19299288,-75.58135595,Hombre,26,No,Santa María de los Ángeles,#1423,14,Tecnología
2017-01-18,14:00:00,6.21101315,-75.60471799,Hombre,34,No,El Rincón,#1610,16,Documentos
2017-01-18,13:30:00,6.30601068,-75.56913581,Hombre,70,No,Tejelo,#0504,5,"Dinero, joyas, piedras preciosas y título valor"
2017-01-18,18:30:00,6.25432009,-75.58841553,Mujer,22,No,U.D. Atanasio Girardot,#Inst_14,11,Prendas de vestir y accesorios
2017-01-18,09:40:00,6.21877251,-75.58261123,Mujer,23,No,Santa Fé,#1504,15,"Dinero, joyas, piedras preciosas y título valor"
2017-01-18,21:30:00,6.23966516,-75.59605656,Mujer,34,Arma de fuego,Laureles,#1108,11,Tecnología
2017-01-18,15:30:00,6.24666791,-75.55630948,Hombre,23,No,Boston,#1016,10,"Dinero, joyas, piedras preciosas y título valor"
2017-01-18,14:00:00,6.25511463,-75.57879713,Mujer,26,Arma cortopunzante,Carlos E. Restrepo,#1101,11,Documentos
2017-01-18,11:55:00,6.1968327,-75.55847135,Hombre,50,No,Los Naranjos,#1410,14,Vehículos de 2 o 4 ruedas
2017-01-18,16:00:00,6.24578907,-75.56706194,Mujer,25,Arma cortopunzante,Barrio Colón,#1013,10,Tecnología
2017-01-18,21:15:00,6.25186181,-75.56881394,Hombre,71,Arma cortopunzante,La Candelaria,#1019,10,Tecnología
2017-01-18,09:40:00,6.21877251,-75.58261123,Mujer,23,No,Santa Fé,#1504,15,Documentos
2017-01-18,20:15:00,6.25126909,-75.57567611,Hombre,72,Arma cortopunzante,Corazón de Jesús,#1008,10,Tecnología
2017-01-18,23:15:00,6.25456516,-75.56399687,Hombre,35,Arma cortopunzante,Villa Nueva,#1018,10,Vehículos de 2 o 4 ruedas
2017-01-18,23:00:00,6.26908021,-75.54811802,Hombre,40,Arma de fuego,El Raizal,#0305,3,Tecnología
2017-01-18,07:30:00,6.29992462,-75.55633598,Mujer,36,No,La Francia,#0205,2,Prendas de vestir y accesorios
2017-01-18,12:00:00,6.19299288,-75.58135595,Hombre,26,No,Santa María de los Ángeles,#1423,14,Tecnología
2017-01-18,10:30:00,6.24230052,-75.58663454,Hombre,55,Arma de fuego,Los Conquistadores,#1105,11,"Dinero, joyas, piedras preciosas y título valor"
2017-01-18,17:00:00,6.300796,-75.55248465,Hombre,26,No,La Francia,#0205,2,Tecnología
2017-01-18,10:50:00,6.27144244,-75.5562773,Hombre,30,Arma de fuego,Campo Valdés No.1,#0410,4,"Dinero, joyas, piedras preciosas y título valor"
2017-01-18,16:00:00,6.21185755,-75.58678442,Mujer,19,No,Campo Amor,#1507,15,Tecnología
2017-01-18,14:30:00,6.25907152,-75.56445811,Hombre,30,Arma cortopunzante,Prado,#1001,10,"Dinero, joyas, piedras preciosas y título valor"
2017-01-18,09:30:00,6.22712945,-75.57022955,Mujer,25,Arma cortopunzante,Barrio Colombia,#1401,14,Tecnología
2017-01-18,18:15:00,6.25412812,-75.57816949,Hombre,18,Arma cortopunzante,Suramericana,#1102,11,Tecnología
2017-01-18,15:50:00,6.26881575,-75.57650457,Hombre,38,Objeto contundente,Ecoparque Cerro El Volador,#Inst_7,7,Autoparte y elementos de la mecánica automotriz
2017-01-18,16:45:00,6.25641811,-75.58046277,Hombre,14,Arma cortopunzante,Carlos E. Restrepo,#1101,11,Vehículos de 2 o 4 ruedas
2017-01-18,10:15:00,6.25372818,-75.56453314,Mujer,73,No,Villa Nueva,#1018,10,Prendas de vestir y accesorios
2017-01-18,21:00:00,6.26774713,-75.5657505,Mujer,14,Arma cortopunzante,Sevilla,#0407,4,Tecnología
2017-01-19,14:00:00,6.25248305,-75.56782689,Mujer,19,No,La Candelaria,#1019,10,Tecnología
2017-01-19,17:50:00,6.24659697,-75.56823224,Hombre,67,No,Barrio Colón,#1013,10,Tecnología
2017-01-19,19:00:00,6.24858763,-75.55781689,Mujer,38,Arma de fuego,Boston,#1016,10,Tecnología
2017-01-19,18:45:00,6.22934211,-75.57020869,Mujer,21,No,Perpetuo Socorro,#1012,10,"Dinero, joyas, piedras preciosas y título valor"
2017-01-19,16:00:00,6.2890761,-75.58909681,Mujer,50,No,Aures No.2,#0712,7,Documentos
2017-01-19,18:45:00,6.22934211,-75.57020869,Mujer,21,No,Perpetuo Socorro,#1012,10,Tecnología
2017-01-19,00:00:00,6.27559493,-75.63604661,Mujer,59,No,Área Urbana Cgto. San Cristóbal,#AUC1,60,"Dinero, joyas, piedras preciosas y título valor"
2017-01-19,04:00:00,6.25221909,-75.62120285,Hombre,32,No,Veinte de Julio,#1310,13,Tecnología
2017-01-19,18:00:00,6.2672083,-75.55376729,Mujer,22,Arma de fuego,El Pomar,#0306,3,Otros elementos
2017-01-19,00:00:00,6.2417246,-75.58091607,Hombre,28,Arma cortopunzante,Los Conquistadores,#1105,11,Prendas de vestir y accesorios
2017-01-19,13:40:00,6.25357887,-75.56829359,Mujer,28,Objeto contundente,La Candelaria,#1019,10,Tecnología
2017-01-19,20:40:00,6.2494783,-75.56483763,Mujer,58,Arma cortopunzante,La Candelaria,#1019,10,Tecnología
2017-01-19,09:00:00,6.21124247,-75.57004776,Hombre,45,Arma de fuego,El Poblado,#1418,14,Tecnología
2017-01-19,20:00:00,6.25605848,-75.56646433,Mujer,29,No,Estación Villa,#1005,10,Tecnología
2017-01-19,19:30:00,6.24745395,-75.56879262,Hombre,20,Arma cortopunzante,La Candelaria,#1019,10,Tecnología
2017-01-19,14:00:00,6.23922893,-75.5727407,Hombre,45,Arma de fuego,Calle Nueva,#1011,10,Tecnología
2017-01-19,10:00:00,6.26582748,-75.56604054,Hombre,59,No,Sevilla,#0407,4,Otros elementos
2017-01-19,11:24:00,6.25226175,-75.56982245,Hombre,76,No,San Benito,#1006,10,Tecnología
2017-01-19,19:00:00,6.25418678,-75.57683911,Hombre,28,Arma de fuego,San Benito,#1006,10,"Dinero, joyas, piedras preciosas y título valor"
2017-01-19,16:30:00,6.21300233,-75.57784762,Mujer,45,No,Patio Bonito,#1421,14,"Dinero, joyas, piedras preciosas y título valor"
2017-01-19,14:00:00,6.25248305,-75.56782689,Mujer,19,No,La Candelaria,#1019,10,Tecnología
2017-01-19,12:00:00,6.24629997,-75.5669364,Hombre,25,Arma cortopunzante,Barrio Colón,#1013,10,Tecnología
2017-01-19,20:00:00,6.25605848,-75.56646433,Mujer,29,No,Estación Villa,#1005,10,"Dinero, joyas, piedras preciosas y título valor"
2017-01-19,16:00:00,6.2890761,-75.58909681,Mujer,50,No,Aures No.2,#0712,7,Documentos
2017-01-19,14:00:00,6.23922893,-75.5727407,Hombre,45,Arma de fuego,Calle Nueva,#1011,10,"Dinero, joyas, piedras preciosas y título valor"
2017-01-19,16:30:00,6.21300233,-75.57784762,Mujer,45,No,Patio Bonito,#1421,14,Tecnología
2017-01-19,16:05:00,6.25222975,-75.56285944,Hombre,23,Arma de fuego,Villa Nueva,#1018,10,Tecnología
2017-01-19,19:00:00,6.25418678,-75.57683911,Hombre,28,Arma de fuego,San Benito,#1006,10,Tecnología
2017-01-19,12:30:00,6.24925723,-75.56505412,Mujer,31,No,La Candelaria,#1019,10,"Dinero, joyas, piedras preciosas y título valor"
2017-01-19,15:00:00,6.2409567,-75.5722579,Hombre,41,Arma de fuego,Calle Nueva,#1011,10,Tecnología
2017-01-19,18:50:00,6.25138188,-75.5702677,Hombre,13,Arma cortopunzante,San Benito,#1006,10,Tecnología
2017-01-19,10:00:00,6.26477363,-75.56696415,Hombre,59,No,Sevilla,#0407,4,Otros elementos
2017-01-19,18:15:00,6.17318533,-75.64761724,Mujer,24,No,Área Urbana Cgto. San Antonio de Prado,#AUC2,80,Tecnología
2017-01-19,13:30:00,6.2484555,-75.5702987,Hombre,42,No,La Candelaria,#1019,10,Prendas de vestir y accesorios
2017-01-19,06:00:00,6.30019881,-75.55849817,Mujer,54,No,Héctor Abad Gómez,#0507,5,Tecnología
2017-01-19,12:40:00,6.22575255,-75.57521971,Hombre,28,No,Barrio Colombia,#1401,14,Vehículos de 2 o 4 ruedas
2017-01-19,15:00:00,6.25674918,-75.58369625,Hombre,18,Arma cortopunzante,Suramericana,#1102,11,Tecnología
2017-01-19,16:00:00,6.21952977,-75.60562458,Mujer,29,No,La Loma de los Bernal,#1611,16,"Dinero, joyas, piedras preciosas y título valor"
2017-01-19,14:00:00,6.21181798,-75.6008051,Hombre,18,Arma cortopunzante,El Rincón,#1610,16,Tecnología
2017-01-20,11:30:00,6.24399629,-75.56873884,Hombre,55,No,Barrio Colón,#1013,10,Tecnología
2017-01-20,10:00:00,6.21117116,-75.57582641,Hombre,42,Arma cortopunzante,Patio Bonito,#1421,14,Tecnología
2017-01-20,19:15:00,6.2449135,-75.57163026,Hombre,50,Arma de fuego,Centro Administrativo,#Inst_17,10,Prendas de vestir y accesorios
2017-01-20,15:00:00,6.25040603,-75.5682024,Mujer,31,Arma cortopunzante,La Candelaria,#1019,10,Tecnología
2017-01-20,15:00:00,6.25040603,-75.5682024,Mujer,31,Arma cortopunzante,La Candelaria,#1019,10,"Dinero, joyas, piedras preciosas y título valor"
2017-01-20,20:40:00,6.24499882,-75.59530344,Mujer,39,No,Laureles,#1108,11,Tecnología
2017-01-20,00:00:00,6.20768028,-75.56597513,Hombre,21,Escopolamina,El Poblado,#1418,14,Prendas de vestir y accesorios
2017-01-20,00:00:00,6.20768028,-75.56597513,Hombre,21,Escopolamina,El Poblado,#1418,14,Tecnología
2017-01-20,19:40:00,6.3109051,-75.56764599,Mujer,39,No,Florencia,#0503,5,"Dinero, joyas, piedras preciosas y título valor"
2017-01-20,11:00:00,6.26361454,-75.56315448,Hombre,24,Arma de fuego,Prado,#1001,10,Electrodomésticos
2017-01-20,19:15:00,6.2449135,-75.57163026,Hombre,50,Arma de fuego,Centro Administrativo,#Inst_17,10,Prendas de vestir y accesorios
2017-01-20,11:30:00,6.2822296,-75.56004848,Mujer,40,Arma de fuego,Aranjuez,#0413,4,Tecnología
2017-01-20,16:00:00,6.24975923,-75.56582531,Mujer,64,No,La Candelaria,#1019,10,Tecnología
2017-01-20,16:00:00,6.24975923,-75.56582531,Mujer,64,No,La Candelaria,#1019,10,"Dinero, joyas, piedras preciosas y título valor"
2017-01-20,13:00:00,6.25631601,-75.5628838,Hombre,28,No,Prado,#1001,10,Tecnología
2017-01-20,14:00:00,6.21207441,-75.58551874,Mujer,36,No,Campo Amor,#1507,15,Vehículos de 2 o 4 ruedas
2017-01-20,16:00:00,6.24940855,-75.56444731,Mujer,29,Objeto contundente,La Candelaria,#1019,10,Documentos
2017-01-20,20:45:00,6.25086463,-75.60263123,Hombre,26,Arma de fuego,La América,#1204,12,Tecnología
2017-01-20,22:00:00,6.23889089,-75.54870244,Mujer,18,No,Alejandro Echavarría,#0905,9,Tecnología
2017-01-20,16:00:00,6.21569011,-75.58782544,Hombre,21,No,Parque Juan Pablo II,#Inst_19,15,Documentos
2017-01-20,10:00:00,6.26633405,-75.5650964,Hombre,44,Arma de fuego,Sevilla,#0407,4,Documentos
2017-01-20,20:40:00,6.24499882,-75.59530344,Mujer,39,No,Laureles,#1108,11,"Dinero, joyas, piedras preciosas y título valor"
2017-01-20,20:10:00,6.21327513,-75.57079691,Hombre,33,No,Manila,#1419,14,"Dinero, joyas, piedras preciosas y título valor"
2017-01-20,19:40:00,6.3109051,-75.56764599,Mujer,39,No,Florencia,#0503,5,Tecnología
2017-01-20,15:00:00,6.26874428,-75.55777397,Mujer,30,No,Manrique Central No.1,#0409,4,Tecnología
2017-01-20,16:00:00,6.24805971,-75.57051983,Hombre,35,No,La Candelaria,#1019,10,Documentos
2017-01-20,11:30:00,6.2822296,-75.56004848,Mujer,40,Arma de fuego,Aranjuez,#0413,4,Prendas de vestir y accesorios
2017-01-20,07:08:00,6.25377084,-75.56596007,Hombre,56,Arma cortopunzante,Villa Nueva,#1018,10,Tecnología
2017-01-20,00:00:00,6.24744647,-75.57017651,Mujer,24,Arma cortopunzante,La Candelaria,#1019,10,"Dinero, joyas, piedras preciosas y título valor"
2017-01-20,17:00:00,6.27652411,-75.5735239,Mujer,28,No,Cementerio Universal,#Inst_3,5,Prendas de vestir y accesorios
2017-01-20,16:00:00,6.29681031,-75.58510836,Hombre,22,No,Picacho,#0608,6,Tecnología
2017-01-20,13:20:00,6.24719584,-75.59383359,Hombre,34,Arma de fuego,Laureles,#1108,11,"Dinero, joyas, piedras preciosas y título valor"
2017-01-20,20:00:00,6.25526394,-75.56512859,Hombre,28,Arma cortopunzante,Villa Nueva,#1018,10,Tecnología
2017-01-20,20:45:00,6.25086463,-75.60263123,Hombre,26,Arma de fuego,La América,#1204,12,Tecnología
2017-01-20,17:00:00,6.24526324,-75.60474514,Mujer,58,No,Simón Bolívar,#1211,12,Materia prima
2017-01-20,09:00:00,6.25035004,-75.56047228,Mujer,58,No,Boston,#1016,10,Documentos
2017-01-20,09:30:00,6.2829524,-75.58355061,Hombre,18,Arma cortopunzante,Altamira,#0708,7,Tecnología
2017-01-20,10:00:00,6.26633405,-75.5650964,Hombre,44,Arma de fuego,Sevilla,#0407,4,"Dinero, joyas, piedras preciosas y título valor"
2017-01-20,16:00:00,6.23141752,-75.5965169,Hombre,48,No,Belén,#1603,16,"Dinero, joyas, piedras preciosas y título valor"
2017-01-20,16:00:00,6.24940855,-75.56444731,Mujer,29,Objeto contundente,La Candelaria,#1019,10,"Dinero, joyas, piedras preciosas y título valor"
2017-01-20,17:00:00,6.24526324,-75.60474514,Mujer,58,No,Simón Bolívar,#1211,12,Materiales y elementos para la construcción
2017-01-20,19:45:00,6.28790303,-75.57021406,Mujer,28,Arma de fuego,Castilla,#0511,5,Tecnología
2017-01-20,00:00:00,6.24744647,-75.57017651,Mujer,24,Arma cortopunzante,La Candelaria,#1019,10,Prendas de vestir y accesorios
2017-01-20,19:00:00,6.25611317,-75.56700829,Mujer,36,No,Estación Villa,#1005,10,Tecnología
2017-01-20,22:00:00,6.23889089,-75.54870244,Mujer,18,No,Alejandro Echavarría,#0905,9,Prendas de vestir y accesorios
2017-01-20,18:30:00,6.25023954,-75.56959993,Hombre,52,No,La Candelaria,#1019,10,Tecnología
2017-01-20,16:00:00,6.21569011,-75.58782544,Hombre,21,No,Parque Juan Pablo II,#Inst_19,15,"Dinero, joyas, piedras preciosas y título valor"
2017-01-20,09:00:00,6.25035004,-75.56047228,Mujer,58,No,Boston,#1016,10,"Dinero, joyas, piedras preciosas y título valor"
2017-01-20,17:45:00,6.25993517,-75.58911754,Hombre,16,Arma cortopunzante,U.D. Atanasio Girardot,#Inst_14,11,Tecnología
2017-01-20,16:00:00,6.24805971,-75.57051983,Hombre,35,No,La Candelaria,#1019,10,"Dinero, joyas, piedras preciosas y título valor"
2017-01-20,13:20:00,6.24719584,-75.59383359,Hombre,34,Arma de fuego,Laureles,#1108,11,Tecnología
2017-01-20,07:00:00,6.21290902,-75.57342201,Mujer,43,Arma de fuego,Manila,#1419,14,Tecnología
2017-01-20,16:00:00,6.29681031,-75.58510836,Hombre,22,No,Picacho,#0608,6,"Dinero, joyas, piedras preciosas y título valor"
2017-01-20,23:03:00,6.23614132,-75.5694684,Hombre,38,Arma de fuego,San Diego,#1020,10,Tecnología
2017-01-20,09:30:00,6.2829524,-75.58355061,Hombre,18,Arma cortopunzante,Altamira,#0708,7,Prendas de vestir y accesorios
2017-01-20,20:00:00,6.27777185,-75.56383576,Hombre,31,Arma de fuego,Aranjuez,#0413,4,"Dinero, joyas, piedras preciosas y título valor"
2017-01-20,16:00:00,6.26341724,-75.60058739,Mujer,59,Arma de fuego,Calasanz,#1202,12,Tecnología
2017-01-20,09:00:00,6.25767955,-75.56576695,Mujer,22,Arma cortopunzante,Prado,#1001,10,Tecnología
2017-01-21,07:30:00,6.23190182,-75.60418155,Mujer,52,Arma de fuego,Belén,#1603,16,Tecnología
2017-01-21,23:30:00,6.23575737,-75.59109237,Hombre,35,Arma cortopunzante,Rosales,#1602,16,Tecnología
2017-01-21,17:00:00,6.19859261,-75.59372094,Hombre,34,No,La Colina,#1511,15,Documentos
2017-01-21,15:00:00,6.23144028,-75.6006843,Hombre,16,No,Belén,#1603,16,Tecnología
2017-01-21,14:25:00,6.24278046,-75.55483427,Hombre,32,Arma de fuego,Barrio Caycedo,#0906,9,"Dinero, joyas, piedras preciosas y título valor"
2017-01-21,21:00:00,6.25534147,-75.58774885,Hombre,51,No,U.D. Atanasio Girardot,#Inst_14,11,Prendas de vestir y accesorios
2017-01-21,15:30:00,6.29614646,-75.57196554,Hombre,31,Arma cortopunzante,Girardot,#0509,5,Documentos
2017-01-21,00:00:00,6.27620353,-75.59269242,Hombre,26,Arma cortopunzante,Palenque,#0716,7,"Dinero, joyas, piedras preciosas y título valor"
2017-01-21,15:30:00,6.29614646,-75.57196554,Hombre,31,Arma cortopunzante,Girardot,#0509,5,"Dinero, joyas, piedras preciosas y título valor"
2017-01-21,15:00:00,6.25872309,-75.56933194,Hombre,37,No,Jesús Nazareno,#1003,10,"Dinero, joyas, piedras preciosas y título valor"
2017-01-21,23:00:00,6.26574216,-75.5491158,Hombre,31,Arma cortopunzante,Manrique Oriental,#0308,3,Tecnología
2017-01-21,16:30:00,6.25870338,-75.6137785,Hombre,23,Arma de fuego,San Javier No.2,#1308,13,"Dinero, joyas, piedras preciosas y título valor"
2017-01-21,16:30:00,6.25870338,-75.6137785,Hombre,23,Arma de fuego,San Javier No.2,#1308,13,Prendas de vestir y accesorios
2017-01-21,12:00:00,6.25051915,-75.5681312,Mujer,20,No,La Candelaria,#1019,10,Documentos
2017-01-21,12:00:00,6.25051915,-75.5681312,Mujer,20,No,La Candelaria,#1019,10,Documentos
2017-01-21,11:00:00,6.25330692,-75.59573796,Mujer,34,Arma cortopunzante,El Velódromo,#1112,11,Prendas de vestir y accesorios
2017-01-21,19:45:00,6.2040567,-75.50385726,Hombre,67,Arma de fuego,Santa Elena sector central,#9006,90,Prendas de vestir y accesorios
2017-01-21,21:00:00,6.25980186,-75.56738701,Hombre,27,Arma cortopunzante,Jesús Nazareno,#1003,10,"Dinero, joyas, piedras preciosas y título valor"
2017-01-21,19:00:00,6.23306969,-75.57993438,Hombre,26,Arma cortopunzante,Tenche,#1502,15,Tecnología
2017-01-21,21:00:00,6.25534147,-75.58774885,Hombre,51,No,U.D. Atanasio Girardot,#Inst_14,11,Tecnología
2003-01-02,12:00:00,6.250209,-75.567513,Hombre,70,Arma cortopunzante,La Candelaria,#1019,10,"Dinero, joyas, piedras preciosas y título valor"
